PubMedID,Entity_1,Entity_2,Sentence,BioBERT_Relation,PubMedBERT_Relation,BioLinkBERT_Relation
16047204,Granulocyte colony-stimulating factor,granulocyte-macrophage CSF,Granulocyte colony-stimulating factor (CSF) and granulocyte-macrophage CSF are potent drugs used to increase neutrophil counts after myelosuppressive chemotherapy.,Association,Positive_regulation,NO_RELATION
16049329,Hepatocyte growth factor,c-met receptor,"Hepatocyte growth factor (HGF) and its c-met receptor consist of a paired signaling system that has been implicated in the regulation of pancreatic beta-cell survival, proliferation, and function.",Association,Association,NO_RELATION
16049975,Interleukin-18,pleiotropic cytokine,Interleukin-18 (IL-18) is a pleiotropic cytokine that enhances Th1 or Th2 immune response.,Association,Association,NO_RELATION
16051034,Hepatocyte growth factor,HAI-1,Hepatocyte growth factor activator inhibitor type-1 (HAI-1) is an integral-membrane proteinase inhibitor.,Association,Association,NO_RELATION
16052236,Tumor necrosis factor,C-terminal TNF receptor,Tumor necrosis factor (TNF) prodrugs are fusion proteins comprised of an N-terminal single-chain antibody variable fragment (scFv) targeting a TNF effector and a C-terminal TNF receptor (TNFR)1-derived inhibitor module.,Association,NO_RELATION,NO_RELATION
16083340,Interleukin-6,growth factor,Interleukin-6 (IL-6) is a pleiomorphic cytokine whose growth factor properties play an important role in the development and progression of many types of cancer.,Association,Association,NO_RELATION
16085472,Interleukin-6,oncostatin M,"Interleukin-6 (IL-6), and the related cytokines IL-11, leukemia inhibitory factor (LIF) and oncostatin M (OSM), are potent stimulators of osteoclastic bone resorption.",Association,Association,NO_RELATION
16085472,Interleukin-6,OSM,"Interleukin-6 (IL-6), and the related cytokines IL-11, leukemia inhibitory factor (LIF) and oncostatin M (OSM), are potent stimulators of osteoclastic bone resorption.",Association,Association,NO_RELATION
16098393,Hepatocyte growth factor,matrix metalloproteinase,"Hepatocyte growth factor (HGF) is a potent regeneration factor for endothelial and epithelial cells, and has also been shown to modulate extracellular matrix synthesis and matrix metalloproteinase activity in renal epithelial cells and tumor cells.",Association,Association,NO_RELATION
16100005,Hepatocyte growth factor,pleiotropic cytokine,"Hepatocyte growth factor (HGF), a pleiotropic cytokine of mesenchymal origin promoting migration, proliferation, and survival in a wide spectrum of cells, can also modulate different biological responses in stem cells, but the mechanisms involved are not completely understood so far.",Association,NO_RELATION,NO_RELATION
16105982,Tumor necrosis factor,nuclear factor-kappaB,"Tumor necrosis factor (TNF)-alpha, a potent stimulus of nuclear factor-kappaB (NF-kappaB), is up-regulated in myelodysplastic syndrome (MDS).",Association,Association,Association
16108369,Interleukin-2,T cell growth factor,Interleukin-2 (IL-2) was initially isolated as a T cell growth factor and had been shown to direct the expansion and differentiation of several hematopoietic cell types.,Association,NO_RELATION,NO_RELATION
16109608,Tumor necrosis factor,membrane receptors,"Tumor necrosis factor (TNF) superfamily, involving membrane receptors and ligands are important for the growth and survival of leukemic B cells.",Association,Association,NO_RELATION
16111533,Granulocyte colony-stimulating factor,signal transducer and activator of transcription 5,Granulocyte colony-stimulating factor (G-CSF) has been shown to stimulate the activation of the signal transducer and activator of transcription 5 (Stat5).,Association,Association,NO_RELATION
16124393,Tumor necrosis factor,interleukin-6,Tumor necrosis factor (TNF) and interleukin-6 (IL-6) are pleiotropic cytokines produced by immune and nonimmune cells.,Association,NO_RELATION,NO_RELATION
16124393,Tumor necrosis factor,IL-6,Tumor necrosis factor (TNF) and interleukin-6 (IL-6) are pleiotropic cytokines produced by immune and nonimmune cells.,Association,NO_RELATION,NO_RELATION
16124393,Tumor necrosis factor,pleiotropic cytokines,Tumor necrosis factor (TNF) and interleukin-6 (IL-6) are pleiotropic cytokines produced by immune and nonimmune cells.,Association,NO_RELATION,NO_RELATION
16140562,Tumor necrosis factor,TNFalpha,Tumor necrosis factor alpha (TNFalpha) can trigger both cell survival and apoptosis.,Association,Association,NO_RELATION
16140950,Tumor necrosis factor,apoptosis-inducing ligand,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is an important member of the TNF superfamily with great potential in cancer therapy.,Association,Association,NO_RELATION
16140950,Tumor necrosis factor,TRAIL,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is an important member of the TNF superfamily with great potential in cancer therapy.,Association,Association,NO_RELATION
16140950,Tumor necrosis factor,TNF superfamily,Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) is an important member of the TNF superfamily with great potential in cancer therapy.,Association,Association,NO_RELATION
16153919,Hepatocyte growth factor,anti-transforming growth factor-beta1-mediated,"Hepatocyte growth factor plays a significant role in angiogenesis, anti-apoptosis, and anti-transforming growth factor-beta1-mediated fibrosis in several organs.",Association,Association,Negative_regulation
16153939,Tumor necrosis factor,proinflammatory cytokine,Tumor necrosis factor alpha is a proinflammatory cytokine that has been proved to play a crucial role in inducing posttransplantation lung injury.,Association,Association,Association
16157318,Interleukin-18,pleiotropic cytokine,"Interleukin-18, a pleiotropic cytokine is a member of the IL-1 family and has multiple immunoregulatory functions.",Association,Association,NO_RELATION
16160730,Hepatocyte growth factor,BMP receptors,Hepatocyte growth factor (HGF) is activated and the expression of BMP receptors (BMPRs) is induced around the fracture site during the early phase of fracture repair.,Association,Positive_regulation,Association
16160730,Hepatocyte growth factor,BMPRs,Hepatocyte growth factor (HGF) is activated and the expression of BMP receptors (BMPRs) is induced around the fracture site during the early phase of fracture repair.,Association,Positive_regulation,Association
16162790,Tumor necrosis factor,proinflammatory cytokine,Tumor necrosis factor (TNF)-alpha is known to be a proinflammatory cytokine that has a pronounced negative inotropic effect and plays an important role in ischemic-reperfusion injury.,Association,Association,Association
16170023,Tumor necrosis factor,TRAIL,Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor superfamily that selectively induces apoptosis in malignant cells.,Association,Association,NO_RELATION
16170023,Tumor necrosis factor,tumor necrosis factor superfamily,Tumor necrosis factor-related apoptosis-inducing ligand (TRAIL) is a member of the tumor necrosis factor superfamily that selectively induces apoptosis in malignant cells.,Association,Association,NO_RELATION
16172260,Thymic stromal lymphopoietin,cytokine,Thymic stromal lymphopoietin (TSLP) is a cytokine that promotes CD4+ T cell homeostasis.,Association,Association,NO_RELATION
16185323,Tumor necrosis factor,TNFalpha,"Tumor necrosis factor alpha (TNFalpha) is a potent cytokine with a wide range of pro-inflammatory activities and plays a critical role in the pathogenesis of a number of infectious, inflammatory, autoimmune, and metabolic diseases.",Association,Association,NO_RELATION
16185323,Tumor necrosis factor,cytokine,"Tumor necrosis factor alpha (TNFalpha) is a potent cytokine with a wide range of pro-inflammatory activities and plays a critical role in the pathogenesis of a number of infectious, inflammatory, autoimmune, and metabolic diseases.",Association,Association,NO_RELATION
16195335,Tumor necrosis factor,apoptosis-inducing ligand,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) induces apoptosis in many transformed cells but not in normal cells and, hence, has emerged as a novel anticancer agent.",Association,NO_RELATION,NO_RELATION
16195335,Tumor necrosis factor,TRAIL,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) induces apoptosis in many transformed cells but not in normal cells and, hence, has emerged as a novel anticancer agent.",Association,NO_RELATION,NO_RELATION
16195699,Tumor necrosis factor,apoptosis-inducing ligand,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL), a member of the TNF family, is a type II transmembrane cytokine molecule.",Association,NO_RELATION,NO_RELATION
16195699,Tumor necrosis factor,TNF family,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL), a member of the TNF family, is a type II transmembrane cytokine molecule.",Association,NO_RELATION,NO_RELATION
16195934,Interleukin-2,cytokine,"Interleukin-2 is a vital cytokine secreted by activated T lymphocytes, and plays important role in the regulation of cellular and humoral immunity of animals.",Association,Association,NO_RELATION
16225393,Hepatocyte growth factor,multifunctional cytokine,"Hepatocyte growth factor (HGF), a multifunctional cytokine, can act on many cell types.",Association,NO_RELATION,NO_RELATION
16235535,Interleukin-18,Th1 cytokines,Interleukin-18 (IL-18) is a proinflammatory cytokine that induces Th1 cytokines production and may play a role in the pathogenesis of inflammatory bowel diseases.,Association,Association,NO_RELATION
16259636,Stromal cell-derived factor 1,CXCR4,Stromal cell-derived factor 1 (SDF-1 or CXCL12) is chemotaxic for CXCR4 expressing bone marrow-derived cells.,Association,NO_RELATION,NO_RELATION
16261372,Tumor necrosis factor,pleiotropic cytokine,"Tumor necrosis factor (TNF)-alpha, a pleiotropic cytokine, has been shown to induce diverse and opposite effects on lymphoid malignancy depending on TNF receptor system expression.",Association,Positive_regulation,Association
16261372,Tumor necrosis factor,TNF receptor,"Tumor necrosis factor (TNF)-alpha, a pleiotropic cytokine, has been shown to induce diverse and opposite effects on lymphoid malignancy depending on TNF receptor system expression.",Association,Association,NO_RELATION
16269668,Tumor necrosis factor,proinflammatory cytokine,"Tumor necrosis factor alpha (TNF-alpha), a key proinflammatory cytokine acting on the endothelium, activates endothelial nitric oxide synthase (eNOS).",Association,Association,NO_RELATION
16269668,Tumor necrosis factor,endothelial nitric oxide synthase,"Tumor necrosis factor alpha (TNF-alpha), a key proinflammatory cytokine acting on the endothelium, activates endothelial nitric oxide synthase (eNOS).",Association,Association,NO_RELATION
16269668,Tumor necrosis factor,eNOS,"Tumor necrosis factor alpha (TNF-alpha), a key proinflammatory cytokine acting on the endothelium, activates endothelial nitric oxide synthase (eNOS).",Association,Association,NO_RELATION
16274624,Tumor necrosis factor,apoptosis-inducing ligand,"Tumor necrosis factor (TNF)-related apoptosis-inducing ligand (TRAIL) selectively induces apoptosis in various tumor cells and virus-infected cells, but rarely in normal cells.",Association,NO_RELATION,NO_RELATION
16286589,Interleukin-6,macrophage colony stimulating factor,Interleukin-6 (IL-6) and macrophage colony stimulating factor plasma levels are elevated in acute coronary syndromes.,Association,Association,Association
